"datetime","stream_height_ft","date"
2019-05-13 21:29:31,0.0930546516168623,2019-05-13
2019-05-13 23:59:59,0.0933298622087511,2019-05-13
2019-05-14 00:00:00,0.0932885906040268,2019-05-14
2019-05-14 03:15:42,0.093379796936844,2019-05-14
2019-05-14 05:58:09,0.0934555154018241,2019-05-14
2019-05-14 08:46:09,0.0928626742385131,2019-05-14
2019-05-14 11:32:18,0.0942823954568921,2019-05-14
2019-05-14 14:20:18,0.0943606952331785,2019-05-14
2019-05-14 15:10:09,0.095055067974531,2019-05-14
2019-05-14 15:36:00,0.0990939597315436,2019-05-14
2019-05-14 17:00:55,0.0998046807778351,2019-05-14
2019-05-14 19:50:46,0.0992127000516262,2019-05-14
2019-05-14 22:35:05,0.0986181380141111,2019-05-14
2019-05-14 23:59:59,0.0993279986233007,2019-05-14
2019-05-15 00:00:00,0.0999981153056033,2019-05-15
2019-05-15 01:32:23,0.100086695942253,2019-05-15
2019-05-15 04:29:07,0.100252549049172,2019-05-15
2019-05-15 07:31:53,0.0997483932980268,2019-05-15
2019-05-15 10:24:39,0.0978834881923897,2019-05-15
2019-05-15 13:27:25,0.0973793324412447,2019-05-15
2019-05-15 16:30:11,0.0968751766900998,2019-05-15
2019-05-15 19:28:56,0.0970429144914153,2019-05-15
2019-05-15 22:27:41,0.0965349893514768,2019-05-15
2019-05-15 23:23:55,0.0965877607945872,2019-05-15
